Partial FirmWare Update Service,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_0211af8a99c7a473\PartialFWUpdateService.dll,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_de1f86bde40d17b4\PartialFWUpdateService.dll
Payload Restrictions Mitigation Provider,c:\windows\system32\PayloadRestrictions.dll
Payment Mediator Service Proxy,c:\windows\system32\PaymentMediatorServiceProxy.dll
Payment Windows Runtime DLL,c:\windows\system32\Windows.Payments.dll
PCLm Render Filter,c:\windows\system32\DriverStore\FileRepository\ntprint4.inf_amd64_eb8489edd97eed31\Amd64\PCLmRenderFilter.dll
PCShell Common Proxy Stub,c:\windows\system32\PCShellCommonProxyStub.dll
PCSV Proxy Provider for devices,c:\windows\system32\pcsvDevice.dll
PDF Render Filter,c:\windows\system32\DriverStore\FileRepository\ntprint4.inf_amd64_eb8489edd97eed31\Amd64\PDFRenderFilter.dll
PDF WinRT APIs,c:\windows\system32\Windows.Data.Pdf.dll
PDH UI,c:\windows\system32\pdhui.dll
Peer-to-Peer Graphing,c:\windows\system32\P2PGraph.dll
Peer-to-Peer Grouping,c:\windows\system32\P2P.dll
Peer-to-Peer NetSh Helper,c:\windows\system32\p2pnetsh.dll
Peer-to-Peer Services,c:\windows\system32\p2psvc.dll
People Desktop Band,c:\windows\system32\PeopleBand.dll
Perception Device,c:\windows\system32\PerceptionDevice.dll
Perception Simulation SixDofControllerManager Proxy Stubs,c:\windows\system32\PerceptionSimulation\SixDofControllerManager.ProxyStubs.dll
Perflib Event Messages,c:\windows\system32\prflbmsg.dll
Perfmon Counter Access,c:\windows\system32\bitsperf.dll
Performance Analyzer AddIn: Gputiming,c:\windows\system32\perf_gputiming.dll
Performance Analyzer AddIn: NT,c:\windows\system32\F12\perf_nt.dll
Performance Analyzer Analysis Core,c:\windows\system32\F12\perfcore.dll
Performance Analyzer Kernel Tracing Control Library,c:\windows\system32\DiagSvcs\KernelTraceControl.dll
Performance Counters,c:\windows\system32\perfctrs.dll
Performance Counters for Windows Native DLL,c:\windows\system32\pcwum.dll
Performance Logs & Alerts,c:\windows\system32\pla.dll
Performance Monitor,c:\windows\system32\wdc.dll
Persian Standard Keyboard Layout,c:\windows\system32\kbdfar.dll
Personalization CPL,c:\windows\system32\themecpl.dll
PersonalizationCSP,c:\windows\system32\PersonalizationCSP.dll
PersonaX,c:\windows\system32\PersonaX.dll
Phags-pa Keyboard Layout,c:\windows\system32\kbdphags.dll
Phone Object Model,c:\windows\system32\PhoneOm.dll
Phone Platform Abstraction,c:\windows\system32\PhonePlatformAbstraction.dll
Phone settings page handler,c:\windows\system32\SettingsHandlers_ManagePhone.dll
Phone utilities,c:\windows\system32\Phoneutil.dll
Phone-specific Component Provider for Windows Telephony Stack.,c:\windows\system32\PhoneProviders.dll
Photo Gallery Viewer,c:\windows\system32\shimgvw.dll
Photo Metadata Handler,c:\windows\system32\PhotoMetadataHandler.dll
Photo Printing Wizard,c:\windows\system32\photowiz.dll
PickerPlatform,c:\windows\system32\PickerPlatform.dll
Picture Password UX,c:\windows\system32\Windows.UI.PicturePassword.dll
Pid Generation,c:\windows\system32\pidgenx.dll
PinEnrollmentHelper,c:\windows\system32\PinEnrollmentHelper.dll
PKM Perfmon Counter DLL,c:\windows\system32\msscntrs.dll
Pku2u Security Package,c:\windows\system32\pku2u.dll
Platform abstraction layer dll for MCCS,c:\windows\system32\MCCSPal.dll
Platform Diagnostic Actions DLL,c:\windows\system32\Windows.System.Diagnostics.TraceReporting.PlatformDiagnosticActions.dll
Platform Diagnostics and Usage Settings DLL,c:\windows\system32\Windows.System.Profile.PlatformDiagnosticsAndUsageDataSettings.dll
Platform Telemetry Client DLL,c:\windows\system32\Windows.System.Diagnostics.Telemetry.PlatformTelemetryClient.dll
Platform Utilities for data access,c:\windows\system32\UserDataPlatformHelperUtil.dll
Playlist Folder,c:\windows\system32\playlistfolder.dll
PlaySound Service,c:\windows\system32\PlaySndSrv.dll
PlayTo Status Provider Dll,c:\windows\system32\PlayToStatusProvider.dll
PLAYTODEVICE DLL,c:\windows\system32\PlayToDevice.dll
Plug and Play Maintenance Task Library,c:\windows\system32\pnpclean.dll
Plug and Play Migration Plugin,c:\windows\system32\migration\pnpmig.dll
Plug and Play User Interface DLL,c:\windows\system32\pnpui.dll
PlugPlay Troubleshooter,c:\windows\system32\pnpts.dll
pmcsnap dll,c:\windows\system32\pmcsnap.dll
PML Run-time library,c:\windows\system32\HPZipr12.dll
PmlDrv Module,c:\windows\system32\HPZipm12.dll
PnP IBS module,c:\windows\system32\oobe\pnpibs.dll
PnP module of SysPrep,c:\windows\system32\sppnp.dll
Pnp Provider Dll,c:\windows\system32\fdPnp.dll
pnppolicy Task,c:\windows\system32\pnppolicy.dll
PNPX Association Dll,c:\windows\system32\PNPXAssoc.dll,c:\windows\system32\PNPXAssocPrx.dll
PNRP Auto Service Dll,c:\windows\system32\pnrpauto.dll
PNRP Helper Class,c:\windows\system32\Pnrphc.dll
PNRP Name Space Provider,c:\windows\system32\pnrpnsp.dll
PNRP Service Dll,c:\windows\system32\pnrpsvc.dll
Point Of Service DAF Provider,c:\windows\system32\dafpos.dll
Policy Manager DLL,c:\windows\system32\policymanager.dll
Policy Storage dll,c:\windows\system32\polstore.dll,c:\windows\system32\l2gpstore.dll
policymanagerprecheck,c:\windows\system32\policymanagerprecheck.dll
POOM,c:\windows\system32\Pimstore.dll
Port Forwarding Service,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_de1f86bde40d17b4\PortForwardingService.dll,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_0211af8a99c7a473\PortForwardingService.dll
Portable Device Connection API Components,c:\windows\system32\PortableDeviceConnectApi.dll
Portable Device Enumerator,c:\windows\system32\wpdbusenum.dll
Portable Devices Shell Extension,c:\windows\system32\wpdshext.dll
PortableDevice WIA Compatibility Driver,c:\windows\system32\PortableDeviceWiaCompat.dll
Ports Class Installer,c:\windows\system32\msports.dll
Pos Class Extension DLL,c:\windows\system32\drivers\UMDF\PosCx.dll
Power Efficiency Diagnostics,c:\windows\system32\energy.dll
Power Efficiency Diagnostics Task,c:\windows\system32\energytask.dll
Power Operations Service,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_0211af8a99c7a473\PowerOperationsService.dll,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_de1f86bde40d17b4\PowerOperationsService.dll
Power Options Control Panel,c:\windows\system32\powercpl.dll
Power Profile Helper DLL,c:\windows\system32\powrprof.dll
Power Setup,c:\windows\system32\posetup.dll
Power Troubleshooter,c:\windows\system32\pots.dll
ppcsnap DLL,c:\windows\system32\ppcsnap.dll
prauthproviders,c:\windows\system32\prauthproviders.dll
Prediction Unit,c:\windows\system32\Windows.Internal.PredictionUnit.dll
Prelaunch OptIn,c:\windows\system32\ploptin.dll
PresentationNative_v0300.dll,c:\windows\system32\PresentationNative_v0300.dll
Previous Versions property page,c:\windows\system32\twext.dll
Print Backup Recovery Migration Proxy,c:\windows\system32\spool\tools\PrintBrmPs.dll
Print Experience default shell contract handler,c:\windows\system32\Windows.Internal.ShellCommon.PrintExperience.dll
Print Filter Pipeline Proxy,c:\windows\system32\printfilterpipelineprxy.dll
Print Sandbox COM Proxy Stub,c:\windows\system32\PrintIsolationProxy.dll
Print Ticket Services Module,c:\windows\system32\prntvpt.dll
Print UI,c:\windows\system32\spool\drivers\x64\3\ptm6500ui.dll,c:\windows\system32\DriverStore\FileRepository\m6500pr.inf_amd64_67f5e00dc4ee5782\x64\ptm6500\ptm6500ui.dll
Print UI Cache,c:\windows\system32\prncache.dll
Print UI Resources,c:\windows\system32\spool\drivers\x64\3\ptm6500ru.dll,c:\windows\system32\spool\drivers\x64\3\ptm6500esmx.dll,c:\windows\system32\spool\drivers\x64\3\ptm6500enus.dll,c:\windows\system32\DriverStore\FileRepository\m6500pr.inf_amd64_67f5e00dc4ee5782\x64\ptm6500\ptm6500ResBmp.dll,c:\windows\system32\spool\drivers\x64\3\ptm6500ResBmp.dll,c:\windows\system32\spool\drivers\x64\3\ptm6500fr.dll,c:\windows\system32\DriverStore\FileRepository\m6500pr.inf_amd64_67f5e00dc4ee5782\x64\ptm6500\ptm6500zhcn.dll,c:\windows\system32\DriverStore\FileRepository\m6500pr.inf_amd64_67f5e00dc4ee5782\x64\ptm6500\ptm6500esmx.dll,c:\windows\system32\DriverStore\FileRepository\m6500pr.inf_amd64_67f5e00dc4ee5782\x64\ptm6500\ptm6500ja.dll,c:\windows\system32\DriverStore\FileRepository\m6500pr.inf_amd64_67f5e00dc4ee5782\x64\ptm6500\ptm6500zhtw.dll,c:\windows\system32\spool\drivers\x64\3\ptm6500zhcn.dll,c:\windows\system32\spool\drivers\x64\3\ptm6500zhtw.dll,c:\windows\system32\DriverStore\FileRepository\m6500pr.inf_amd64_67f5e00dc4ee5782\x64\ptm6500\ptm6500fr.dll,c:\windows\system32\DriverStore\FileRepository\m6500pr.inf_amd64_67f5e00dc4ee5782\x64\ptm6500\ptm6500enus.dll,c:\windows\system32\spool\drivers\x64\3\ptm6500it.dll,c:\windows\system32\DriverStore\FileRepository\m6500pr.inf_amd64_67f5e00dc4ee5782\x64\ptm6500\ptm6500it.dll,c:\windows\system32\DriverStore\FileRepository\m6500pr.inf_amd64_67f5e00dc4ee5782\x64\ptm6500\ptm6500ru.dll,c:\windows\system32\spool\drivers\x64\3\ptm6500ja.dll
Print WMI Provider,c:\windows\system32\wbem\PrintManagementProvider.dll
Printer Graphic DLL,c:\windows\system32\spool\drivers\x64\3\ptm6500dr.dll,c:\windows\system32\DriverStore\FileRepository\m6500pr.inf_amd64_67f5e00dc4ee5782\x64\ptm6500\ptm6500dr.dll
Printer Protocol Provider,c:\windows\system32\PointOfService\ProtocolProviders\PrinterProtocolProvider.dll
Printer Settings User Interface,c:\windows\system32\printui.dll
PrinterExtensionLibrary,c:\windows\system32\DriverStore\FileRepository\hpygid20_v4.inf_amd64_fd4a3895339facc6\amd64\hpgid20v4PELib.dll
PrinterExtion Desktop for Windows 8,c:\windows\system32\DriverStore\FileRepository\hpygid20_v4.inf_amd64_fd4a3895339facc6\amd64\userfors.dll
PrintUI Objects DLL,c:\windows\system32\puiobj.dll
PrintWSDAHost,c:\windows\system32\PrintWSDAHost.dll
Private WPS provisioning API DLL for Wi-Fi Direct,c:\windows\system32\wfdprov.dll
prnfldr dll,c:\windows\system32\prnfldr.dll
prnntfy DLL,c:\windows\system32\prnntfy.dll
Problem Reports and Solutions,c:\windows\system32\wercplsupport.dll
Process Debug Manager,c:\windows\system32\F12\pdm.dll
Process Mitigations,c:\windows\system32\WindowsPowerShell\v1.0\Modules\ProcessMitigations\Microsoft.ProcessMitigations.Commands.dll
Process State Manager (PSM) Service,c:\windows\system32\psmsrv.dll
Process Status Helper,c:\windows\system32\psapi.dll
Product Enumerator,c:\windows\system32\ProductEnumerator.dll
Product Key Helper,c:\windows\system32\pkeyhelper.dll
profext,c:\windows\system32\profext.dll
Profile notification support for Windows Search Service,c:\windows\system32\wsepno.dll
Profile setup and update plugin,c:\windows\system32\DriverStore\FileRepository\nvdm.inf_amd64_8c0f80d0ac705bd2\Display.NvContainer\plugins\Session\nvprofileupdaterplugin.dll
Profile Synchronization Service,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_de1f86bde40d17b4\WiFiProfileSyncService.dll,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_0211af8a99c7a473\WiFiProfileSyncService.dll
ProfSvc,c:\windows\system32\profsvc.dll
ProfSvcExt,c:\windows\system32\profsvcext.dll
Program Compatibility Assistant Client Module,c:\windows\system32\pcacli.dll
Program Compatibility Assistant Diagnostic Module,c:\windows\system32\pcadm.dll
Program Compatibility Assistant Event Resources,c:\windows\system32\pcaevts.dll
Program Compatibility Assistant Service,c:\windows\system32\pcasvc.dll
Program Compatibility Assistant User Interface Module,c:\windows\system32\pcaui.dll
Program Compatibility Troubleshooter Helper,c:\windows\system32\pcwutl.dll
Property Pages for Storage Devices,c:\windows\system32\Storprop.dll
Provide information to identify string resources,c:\windows\system32\ResourceMapper.dll
Provides helper APIs for managing overlaid localized Windows resources.,c:\windows\system32\LanguageOverlayUtil.dll
Provides infrastructure support for deploying and configuring localized Windows resources.,c:\windows\system32\LanguageOverlayServer.dll
Provides legacy UI for wininet,c:\windows\system32\wininetlui.dll
Provides support for the switching of mobility enabled VPN connections if their underlying interface goes down.,c:\windows\system32\rasmbmgr.dll
Provides the facility of using Secure Socket Tunneling Protocol (SSTP) to connect to remote computers (using VPN).,c:\windows\system32\sstpsvc.dll
Provision Operations Library,c:\windows\system32\provops.dll
Provisioning Engine Datastore Library,c:\windows\system32\provdatastore.dll
Provisioning Engine Handlers Library,c:\windows\system32\provhandlers.dll
Provisioning Engine Library,c:\windows\system32\provengine.dll
Provisioning Handlers Implementation,c:\windows\system32\ProvisioningHandlers.dll
Provisioning Migration Handler,c:\windows\system32\provmigrate.dll
Provisioning package API DLL for STL encapsulation,c:\windows\system32\provpackageapidll.dll
Provisioning package command configuration service provider,c:\windows\system32\provisioningcommandscsp.dll
Provisioning package configuration service provider,c:\windows\system32\provisioningcsp.dll
Provisioning platform for desktop editions,c:\windows\system32\provplatformdesktop.dll
Provisioning plugin engine dll,c:\windows\system32\ProvPluginEng.dll
Provisioning Service Framework DLL,c:\windows\system32\netprovfw.dll
Provisioning Service Provider DLL,c:\windows\system32\netprovisionsp.dll
ProvPackageAPI.DYNLINK,c:\windows\system32\WindowsPowerShell\v1.0\Modules\Provisioning\provpackageapi.dll
Proximity Common Implementation,c:\windows\system32\ProximityCommon.dll
Proximity Common PAL,c:\windows\system32\ProximityCommonPal.dll
Proximity Service Implementation,c:\windows\system32\ProximityService.dll
Proximity Service PAL,c:\windows\system32\ProximityServicePal.dll
Proximity WinRT API PAL,c:\windows\system32\ProximityRtapiPal.dll
Proxy Manager,c:\windows\system32\httpprxm.dll
Proxy Manager Provider RPC interface,c:\windows\system32\httpprxc.dll,c:\windows\system32\httpprxp.dll
Proxy stub dll for HPBPro Module,c:\windows\system32\hpbprops.dll
ProxyStub for DeviceManagment Alert,c:\windows\system32\DMAlertListener.ProxyStub.dll
Proxystub for sync host,c:\windows\system32\SyncHostps.dll
PRS CPL,c:\windows\system32\werconcpl.dll
pspluginwkr.dll,c:\windows\system32\WindowsPowerShell\v1.0\pspluginwkr.dll
pstask Task,c:\windows\system32\pstask.dll
PTP Time Provider,c:\windows\system32\ptpprov.dll
puiapi DLL,c:\windows\system32\puiapi.dll
Push-Button Reset Engine,c:\windows\system32\ResetEngine.dll
PushToInstall,c:\windows\system32\PushToInstall.dll
PWGR Render Filter,c:\windows\system32\DriverStore\FileRepository\ntprint4.inf_amd64_eb8489edd97eed31\Amd64\PWGRRenderFilter.dll
pwrshplugin.dll,c:\windows\system32\pwrshplugin.dll
Python Core,c:\windows\system32\python27.dll,c:\windows\system32\python34.dll
QoS Winsock2 Helper DLL,c:\windows\system32\wshqos.dll
Qualcomm Atheros Network Kernel Debug Extensibility Module,c:\windows\system32\kd_02_1969.dll
Query Processor (64-bit),c:\windows\system32\sqlceqp40.dll
QuickActionsDataModel,c:\windows\system32\QuickActionsDataModel.dll
QuietHours,c:\windows\system32\QuietHours.dll
Radio Manager API,c:\windows\system32\RMapi.dll
RALM,c:\windows\system32\RemoteAppLifetimeManagerProxyStub.dll
RAS Diagnostics Helper Classes,c:\windows\system32\rasdiag.dll
RAS Media Manager,c:\windows\system32\RASMM.dll
RAS Monitor DLL,c:\windows\system32\rasmontr.dll
RAS PLAP Credential Provider,c:\windows\system32\rasplap.dll
RAS Wizard Pages,c:\windows\system32\rasgcw.dll
RD Camera Redirection Custom Media Source,c:\windows\system32\DriverStore\FileRepository\rdcameradriver.inf_amd64_76887373776cf981\RDCameraMediaSource.dll
RD Gateway QEC,c:\windows\system32\tsgqec.dll
RD Server Licensing Policy Module,c:\windows\system32\tssrvlic.dll
RDP Audio Endpoint,c:\windows\system32\rdpendp.dll
RDP Core DLL,c:\windows\system32\rdpcore.dll
Rdp Indirect Display,c:\windows\system32\DriverStore\FileRepository\rdpidd.inf_amd64_db8458b3daf2d89e\RdpIdd.dll,c:\windows\system32\drivers\UMDF\RdpIdd.dll
RDP MF Plugin,c:\windows\system32\tsmf.dll
Rdp OneCore Base Services,c:\windows\system32\rdpbase.dll
Microsoft Application Virtualization Client COM Consumer,c:\windows\system32\WindowsPowerShell\v1.0\Modules\AppvClient\Microsoft.AppV.AppvClientComConsumer.dll
Rdp Server OneCore Base Services,c:\windows\system32\rdpserverbase.dll
RDP Session Agent Proxy Stub,c:\windows\system32\RdpSaPs.dll
RdpNano.dll,c:\windows\system32\rdpnano.dll
RdpRelayTransport DLL,c:\windows\system32\RdpRelayTransport.dll
RDPSRAPI COM Objects,c:\windows\system32\rdpencom.dll
RDPSRAPI Sharer COM Objects,c:\windows\system32\rdpsharercom.dll
RDPSRAPI Viewer COM Objects and ActiveX,c:\windows\system32\rdpviewerax.dll
RdvVmTransport EndPoints,c:\windows\system32\rdvvmtransport.dll
RDXService,c:\windows\system32\RDXService.dll
RDXTaskFactory,c:\windows\system32\RDXTaskFactory.dll
ReadyBoost UI,c:\windows\system32\rdbui.dll
Realtek APO API,c:\windows\system32\RtkApi64U.dll,c:\windows\system32\DriverStore\FileRepository\realtekservice.inf_amd64_dee6017264312540\RtkApi64U.dll,c:\windows\system32\DriverStore\FileRepository\realtekservice.inf_amd64_ee210dc8442077c3\RtkApi64U.dll
Realtek ASIO dll,c:\windows\system32\RTHDASIO64.dll,c:\windows\system32\DriverStore\FileRepository\realtekasio.inf_amd64_dd9c35aa0783d2ad\RTHDASIO64.dll,c:\windows\system32\DriverStore\FileRepository\realtekasio.inf_amd64_b061b3594ae23953\RTHDASIO.dll,c:\windows\system32\DriverStore\FileRepository\realtekasio.inf_amd64_b061b3594ae23953\RTHDASIO64.dll,c:\windows\system32\DriverStore\FileRepository\realtekasio.inf_amd64_dd9c35aa0783d2ad\RTHDASIO.dll
Realtek Card Reader Icon Dll,c:\windows\system32\DriverStore\FileRepository\rtsperdlnqs.inf_amd64_7b82332f98865b5b\RsCRIcon.dll,c:\windows\system32\DriverStore\FileRepository\rtsperdlnqs.inf_amd64_126535c870079459\RsCRIcon.dll
Realtek Network Kernel Debug Extensibility Module,c:\windows\system32\kd_02_10ec.dll
Delivery Optimization Admin commands,c:\windows\system32\WindowsPowerShell\v1.0\Modules\DeliveryOptimization\Microsoft.Windows.DeliveryOptimization.AdminCommands.dll
Realtek USB card reader DLL for CPRM,c:\windows\system32\DriverStore\FileRepository\rtscrext.inf_amd64_c8e8608078ce1135\SDRTCPRM.dll
Realtek(r) LFX/GFX DSP component,c:\windows\system32\DriverStore\FileRepository\realtekapo.inf_amd64_c2666b002605cb9c\RltkAPOU64.dll,c:\windows\system32\DriverStore\FileRepository\realtekapo.inf_amd64_6ac67993a5f32d05\RltkAPOU64.dll,c:\windows\system32\RltkAPOU64.dll,c:\windows\system32\DriverStore\FileRepository\realtekusbapo.inf_amd64_e9ecbc3b1f3d8ab7\RtkMicUUn64.dll
Realtime WorkQueue DLL,c:\windows\system32\RTWorkQ.dll
Recovery Control Panel,c:\windows\system32\recovery.dll
Recursos de cadeia de caracteres para VsJITDebugger.exe,c:\windows\system32\1046\vsjitdebuggerui.dll
Recursos de cadena para VsJITDebugger.exe,c:\windows\system32\3082\vsjitdebuggerui.dll
RegCtrl,c:\windows\system32\RegCtrl.dll
RegIdle Backup Task,c:\windows\system32\regidle.dll
Registry Configuration APIs,c:\windows\system32\regapi.dll
Registry Utility DLL,c:\windows\system32\ureg.dll
Reliability analysis metrics calculation engine,c:\windows\system32\RacEngn.dll
Reliability Metrics WMI Provider,c:\windows\system32\wbem\RacWmiProv.dll
Remote Access API,c:\windows\system32\rasapi32.dll
Remote Access AutoDial Helper,c:\windows\system32\rasadhlp.dll
Remote Access AutoDial Manager,c:\windows\system32\rasauto.dll
Remote Access Common Dialog API,c:\windows\system32\rasdlg.dll
Remote Access Connection Manager,c:\windows\system32\rasmans.dll,c:\windows\system32\rasman.dll
Remote Access PPP,c:\windows\system32\rasppp.dll
Remote Access PPP CHAP,c:\windows\system32\raschap.dll
Remote Access PPP EAP-TLS,c:\windows\system32\rastls.dll
Remote Access TAPI Compliance Layer,c:\windows\system32\rastapi.dll
Remote Assistance Contact List,c:\windows\system32\racpldlg.dll
Remote Assistance Diagnostics Provider,c:\windows\system32\msrahc.dll
Remote Audio Endpoint,c:\windows\system32\remoteaudioendpoint.dll
Remote Desktop AppX Scheduler Helper DLL,c:\windows\system32\RDSAppXHelper.dll
Remote Desktop Camera driver DLL,c:\windows\system32\DriverStore\FileRepository\rdcameradriver.inf_amd64_76887373776cf981\RDCameraDriver.dll
Remote Desktop Configuration service,c:\windows\system32\SessEnv.dll
Remote Desktop Generic USB Driver Coinstaller,c:\windows\system32\TsUsbGDCoInstaller.dll,c:\windows\system32\DriverStore\FileRepository\tsgenericusbdriver.inf_amd64_bee8103e165a51b7\TsUsbGDCoInstaller.dll
Remote Desktop Programs WMI provider,c:\windows\system32\tspubwmi.dll
Remote Desktop Services ActiveX Client,c:\windows\system32\mstscax.dll
Remote Desktop Services Device Redirector Service,c:\windows\system32\umrdp.dll
Remote Desktop Services Logon Error Redirector,c:\windows\system32\TSErrRedir.dll
Remote Desktop Session Host Server Configuration WMI provider,c:\windows\system32\tscfgwmi.dll
Remote Desktop Session Host Server Connection Configuration Extension for the RDP protocol,c:\windows\system32\rdpcfgex.dll
Remote Desktop Session Host Server Printer Redirection Driver,c:\windows\system32\DriverStore\FileRepository\tsprint.inf_amd64_7b5c08734330fe89\amd64\tsprint.dll
Remote Desktop Session Host Server Remote Connections Manager,c:\windows\system32\termsrv.dll
Remote Desktop Session Host Server Sysprep,c:\windows\system32\setup\tssysprep.dll
Remote Desktop USB Redirection GP Extension,c:\windows\system32\TsUsbRedirectionGroupPolicyExtension.dll
Remote Differential Compression COM server,c:\windows\system32\msrdc.dll
Remote Procedure Call Name Service Client,c:\windows\system32\RpcNs4.dll
Remote Procedure Call Runtime,c:\windows\system32\rpcrt4.dll
Remote Registry Service,c:\windows\system32\regsvc.dll
Remote RPC Extension,c:\windows\system32\RpcRtRemote.dll
Remote Sessions CPL Extension,c:\windows\system32\remotepg.dll
RemoteApp and Desktop Connection Component,c:\windows\system32\TSWorkspace.dll
RemoteApp and Desktop Connection UI Component,c:\windows\system32\RADCUI.dll
RemoteWipeCSP,c:\windows\system32\RemoteWipeCSP.dll
Removable Media Provisioning Plugin,c:\windows\system32\RemovableMediaProvisioningPlugin.dll
RemoveDeviceElevated Proxy Dll,c:\windows\system32\RemoveDeviceElevated.dll
remtsvc,c:\windows\system32\winrscmd.dll
ReportingCSP,c:\windows\system32\ReportingCSP.dll
Reset Engine Online,c:\windows\system32\ResetEngOnline.dll
Resource DLL for Phone utilities,c:\windows\system32\PhoneutilRes.dll
Resource DLL for Telephony Interactive User functions,c:\windows\system32\TelephonyInteractiveUserRes.dll
Resource DLL for the Phone Service,c:\windows\system32\PhoneServiceRes.dll
Resource DLL for the UserDataAccess stack,c:\windows\system32\UserDataAccessRes.dll
Resource Manager Client,c:\windows\system32\rmclient.dll
Resource Manager PSM Service Extension,c:\windows\system32\PsmServiceExtHost.dll
Resource Policy Client,c:\windows\system32\ResourcePolicyClient.dll
Resource Policy RM Service Extension,c:\windows\system32\ResourcePolicyServer.dll
Ressources de type chaîne pour VsJITDebugger.exe,c:\windows\system32\1036\vsjitdebuggerui.dll
Restart Manager,c:\windows\system32\RstrtMgr.dll
Rich Text Edit Control, v3.1,c:\windows\system32\riched20.dll
Risorse di stringa per VsJITDebugger.exe,c:\windows\system32\1040\vsjitdebuggerui.dll
Roaming Security implementation,c:\windows\system32\RoamingSecurity.dll
Roaming Security RMS implementation,c:\windows\system32\RMSRoamingSecurity.dll
Routing Table Manager,c:\windows\system32\rtm.dll
Routing Utilities,c:\windows\system32\rtutils.dll
RPC Endpoint Mapper,c:\windows\system32\RpcEpMap.dll
RPC HTTP DLL,c:\windows\system32\rpchttp.dll
RPC Netshell Helper,c:\windows\system32\rpcnsh.dll
RTCOMDLL Module,c:\windows\system32\DriverStore\FileRepository\realtekservice.inf_amd64_ee210dc8442077c3\RtCOM64.dll,c:\windows\system32\RtCOM64.dll,c:\windows\system32\DriverStore\FileRepository\realtekservice.inf_amd64_dee6017264312540\RtCOM64.dll
RTF Filter,c:\windows\system32\rtffilt.dll
RtkCfg.dll,c:\windows\system32\DriverStore\FileRepository\realtekservice.inf_amd64_dee6017264312540\RtkCfg64.dll,c:\windows\system32\RtkCfg64.dll,c:\windows\system32\DriverStore\FileRepository\realtekservice.inf_amd64_ee210dc8442077c3\RtkCfg64.dll
RuleBasedDS.DYNLINK,c:\windows\system32\RuleBasedDS.dll
Run time utility for Internet Explorer,c:\windows\system32\iertutil.dll
Safely Remove Hardware applet,c:\windows\system32\hotplug.dll
SAM Library DLL,c:\windows\system32\samlib.dll
SAM Server DLL,c:\windows\system32\samsrv.dll
SCA Volume,c:\windows\system32\SndVolSSO.dll
ScanDrv LLD,c:\windows\system32\DriverStore\FileRepository\m6600sc.inf_amd64_ac6df2138a6ae8dc\ptm6500AMD64\ptm6500lld.dll,c:\windows\system32\ptm6500lld.dll
SCardDlg - Smart Card Common Dialog,c:\windows\system32\SCardDlg.dll
Schedule Dialog,c:\windows\system32\loghours.dll
Scheduler Service Client DLL,c:\windows\system32\schedcli.dll
ScmBridge,c:\windows\system32\WindowsPowerShell\v1.0\Modules\PersistentMemory\scmbridge.dll
Screen Reader Helper DLL,c:\windows\system32\SRH.dll
Screen Reader Helper Punctuation DLL,c:\windows\system32\tier2punctuations.dll
Script Adm Extension,c:\windows\system32\scrptadm.dll
Script Client Side Extension,c:\windows\system32\gpscript.dll
Scripted Diagnostics Execution Engine,c:\windows\system32\sdiageng.dll
Scripted Diagnostics Scheduled Task,c:\windows\system32\sdiagschd.dll
SDDS.DYNLINK,c:\windows\system32\SDDS.dll
SDF Launcher,c:\windows\system32\drivers\UMDF\SDFLauncher.dll,c:\windows\system32\DriverStore\FileRepository\sdflauncher.inf_amd64_814ed1ca5a07657c\SDFLauncher.dll
SDFHOST.DLL,c:\windows\system32\SDFHost.dll
Search Windows Update for Drivers,c:\windows\system32\chkwudrv.dll
SearchFolder,c:\windows\system32\SearchFolder.dll
Secondary Factor Authentication Windows Runtime DLL,c:\windows\system32\Windows.Security.Authentication.Identity.Provider.dll
Secondary Logon Service DLL,c:\windows\system32\seclogon.dll
Secure Assessment Settings Handler Implementation,c:\windows\system32\SecureAssessmentHandlers.dll
Secure Digital Host Controller Class Installer,c:\windows\system32\sdhcinst.dll
Secure Kernel Code Integrity Module,c:\windows\system32\skci.dll
Secure Time Aggregator,c:\windows\system32\SecureTimeAggregator.dll
Secure USB Video Driver,c:\windows\system32\DriverStore\FileRepository\usbvideo.inf_amd64_562f2630d9355017\SecureUSBVideo.dll,c:\windows\system32\drivers\UMDF\SecureUSBVideo.dll
SecureBio Sysprep,c:\windows\system32\SecureBioSysprep.dll
Security Accounts Manager Client DLL,c:\windows\system32\samcli.dll
Security and Maintenance,c:\windows\system32\ActionCenter.dll
Security and Maintenance Control Panel,c:\windows\system32\ActionCenterCPL.dll
Security and Maintenance Providers,c:\windows\system32\hcproviders.dll
Security Audit Events DLL,c:\windows\system32\msaudite.dll
Security Audit Schema DLL,c:\windows\system32\adtschema.dll
Security Center Broker,c:\windows\system32\SecurityCenterBroker.dll
Security Configuration UI Module,c:\windows\system32\wsecedit.dll
Security Descriptor Editor,c:\windows\system32\aclui.dll
Security Health SSO,c:\windows\system32\SecurityHealthSSO.dll
